File Number,Company Name,,County,Regional Office,Service Category Name,Email,Phone
TRA1/47/C02/2838,JOYSPOT DESTINATIONS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,grgmuturigmm@gmail.com,722290044
TRA1/47/C01/2840,BEYDATOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,sophie@beydatoursandtravel.co.ke,2.54723E+11
TRA1/47/C04/2841,BEYDATOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),sophie@beydatoursandtravel.co.ke,726462869
TRA1/47/C02/2842,SAM AND ASENA LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,asenasamltd@gmail.com,721566303
TRA1/47/C04/2846,CROWN TOURS AND CAR HIRE LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@crowntours.net,722900270
TRA1/47/C01/2849,SHAYA SAFARIS TOUR AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,shayasafaris@gmail.com,711748661
TRA1/47/C02/2850,JANICE ADVENTURES LTD,,Nairobi,Nairobi,Tourist service vehicle hire,janiceadventureltd@gmail.com,625
TRA1/47/C02/2855,CHETSY CAR HIRE AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,cheruiyot955@gmail.com,2.54723E+11
TRA1/47/C02/2856,DOUBLE CAB CAR HIRE LTD,,Nairobi,Nairobi,Tourist service vehicle hire,doublecabltd@gmail.com,2.54722E+11
TRA1/47/C02/2858,LIFELINE AFRICA CAR HIRE SERVICES LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,ngugimande002@gmail.com,2.5472E+11
TRA1/47/C02/2861,ILHAM TOURS AND TRANSPORT VENTURES LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,ilhamtransportservices@gmail.com,724688032
TRA1/47/C02/2863,ISLAND SPRAY PAINTERS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,islandspraypainters@yahoo.com,718384389
TRA1/47/C01/2865,"EROS AFRICA LIMITED ",,Nairobi,Nairobi,Tour or safari operators,info@erosafrica.com,725249610
TRA1/47/C01/2867,CHIRAL AFRIQUE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,travel@chiralafrique.com,721906992
TRA1/47/C02/2871,DRONGO AFRIQUE TOURS AND CAR HIRE LTD,,Nairobi,Nairobi,Tourist service vehicle hire,drongoafrique@gmail.com,722672835
TRA1/47/C01/2872,ELGIBOR TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,owino.shadrack9@gmail.com,722708178
TRA1/47/C04/2873,SKY EXTRA TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),skyextratravel@gmail.com,790870892
TRA1/47/C02/2874,KARIBU MISSION SHUTTLE HIKE SERVICES,,Nairobi,Nairobi,Tourist service vehicle hire,karibumissionshuttle@gmail.com,25472996253
TRA1/47/C01/2875,TRAVELICIOUS TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,hello@traveliciousvacations.com,792547905
TRA1/47/C01/2876,REENETTE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,info@reenette.com,2.54769E+11
TRA1/47/C02/2877,REENETTE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tourist service vehicle hire,info@reenette.com,0
TRA1/47/C01/2879,SKY EXTRA TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,skyextratravel@gmail.com,790870892
TRA1/47/C02/2883,ZEKI LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,info@zeki.co.ke,25722942817
TRA1/47/C02/2884,BROADSCOPE SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,kenmuga@gmail.com,729254970
TRA1/47/C04/2885,WHERE TO STAY EAST AFRICA LTD T/A MYKOOLALA.COM,,Nairobi,Nairobi,Travel Agency  (Ticketing),kimani@mykoolala.com,722627472
TRA1/47/C04/2887,CUSTOMER DELIGHT TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),victoria@customer-delight.com,2.54728E+11
TRA1/47/C01/2889,WHERE TO STAY EAST AFRICA LTD T/A MYKOOLALA TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,kimani@mykoolala.com,722627472
TRA1/47/C02/2890,ANTONIO SAFARIS AND CAR HIRE LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,mainaantony17@gmail.com,724330799
TRA1/47/C02/2891,VICHAKANI ADVENTURES LTD,,Nairobi,Nairobi,Tourist service vehicle hire,vichakaniadventures@gmail.com,722414273
TRA1/47/C01/2892,PIXWORLD ADVENTURE LTD,,Machakos,Nairobi,Tour or safari operators,millahjonnes@gmail.com,717216220
TRA1/47/C01/2893,SHANJOY TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,patrickngire84@gmail.com,723086862
TRA1/47/C01/2894,LEISURE ESCAPES SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,esther@leisureescapesafaris.com,729013027
TRA1/47/C01/2895,PEMBE MBILI EXCURSIONS LIMITED,,Nairobi,Nairobi,Tour or safari operators,humphreyhala@gmail.com,704028860
TRA1/47/C02/2896,FAMILIAR MISSION SAFARIS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,mwangigichuki@gmail.com,722861903
TRA1/47/C02/2897,CLIFFCHAT SAFARIS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,cliffchatltd@gmail.com,722904568
TRA1/47/C02/2899,NGARE MARA LTD,,Nairobi,Nairobi,Tourist service vehicle hire,amirkibera106@gmail.com,723262172
TRA1/47/C01/2901,CHAMS ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,info@chamsadventures.com,112508083
TRA1/47/C02/2902,EMWOYO WILDERNESS CAR HIRE SERVICES,,Nairobi,Nairobi,Tourist service vehicle hire,karugukaru@gmail.com,722857253
TRA1/47/C02/2903,JEROCY TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tourist service vehicle hire,marionkamauOO@gmail.com,722710970
TRA1/47/C02/2904,WILD PLAINS SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,wildplainssafaris@gmail.com,721375230
TRA1/47/C02/2905,MINDFUL SAFARIS AND CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,mindfulsafaris2020@gmail.com,722389263
TRA1/47/C02/2907,JENYANJU CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,josephnyambari@gmail.com,2.54723E+11
TRA1/47/C02/2908,DANEX SAFARI AFRICA,,Nairobi,Nairobi,Tourist service vehicle hire,danexafrica@gmail.com,708373071
TRA1/47/C02/2910,JOELI CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,joelicarhire@gmail.com,724865589
TRA1/47/C02/2911,GEO LINK CAR HIRE SERVICES,,Nairobi,Nairobi,Tourist service vehicle hire,clementk18@gmail.com,724092432
TRA1/47/C01/2915,BUSH AND SIGHTS SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,bushandsights.safaris@gmail.com,722606885
TRA1/47/C01/2918,MOUTI TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,pishmouti@gmail.com,722684138
TRA1/47/C01/2920,ELIND SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,elindsafaris@gmail.com,720366303
TRA1/47/C02/2922,OLE NKARU TRAILS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,olenkarutrail@gmail.com,722144420
TRA1/47/C04/2925,VENNY TRAVELS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),namalwavenny@gmail.com,2.54725E+11
TRA1/47/C01/2927,CHELO MAGICAL ADVENTURES,,Nairobi,Nairobi,Tour or safari operators,chelosafaris@gmail.com,72711330
TRA1/47/C02/2930,RUGGED ROAD SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,ruggedroadsafaris@gmail.com,722782709
TRA1/47/C02/2931,ZOLA TOURS AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,ZOLATOUSAF@GMAIL.COM,722154299
TRA1/47/C02/2933,JOESMO SAFARIS LIMITED,,Nyandarua,Nairobi,Tourist service vehicle hire,mburukenneth1963@gmail.com,722792407
TRA1/47/C02/2938,KIGAWA ADVENTURES,,Nairobi,Nairobi,Tourist service vehicle hire,kigawaadventure@gmail.com,724657919
TRA1/47/C01/2942,UNSCRIPTED SAFARIS KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,jeremiah@unscriptedsafaris.com,738995701
TRA1/47/C01/2943,SALIMA SAFARIS CO. LTD,,Nairobi,Nairobi,Tour or safari operators,info@salimasafaris.com,722330212
TRA1/47/C02/2944,FRIENDSLIFE ADVENTURES LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,fondinyo@yahoo.com,722867222
TRA1/47/C02/2946,EASYWILD SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,easywildsafaris@gmail.com,722795213
TRA1/47/C02/2947,GRACE INCENTIVE CAR HIRE AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,josephkimanigachure@gmail.com,2.54728E+11
TRA1/47/C02/2949,JAMRO CAR HIRE LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,muturijames184@yahoo.com,721538565
TRA1/47/C02/2950,BONGO CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,carhirebongo@gmail.com,721545013
TRA1/47/C01/2951,PROPERTON ENTERPRISE LTD T/A PROPERTON TOURS,,Nairobi,Nairobi,Tour or safari operators,propertontours@gmail.com,705107077
TRA1/47/C01/2952,KIKITU TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,kikituadventures100@gmail.com,0
TRA1/47/C01/2953,HARGAIN TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,hargainltd@gmail.com,736740471
TRA1/47/C01/2954,FOOTHILL WILD EXPEDITIONS LTD,,Nairobi,Nairobi,Tour or safari operators,foothillwildexpeditions@gmail.com,722759994
TRA1/47/C02/2956,TABLET CROSSING TRAVELLERS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,tabletcrossingtravellersltd@gmail.com,722828860
TRA1/47/C04/2957,MIMAK TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@mimaktravel.com,0
TRA1/47/C01/2958,MIMAK TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,michael@mimaktravel.com,0
TRA1/47/C01/2959,SEARCH HOLIDAYS AND EVENTS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@searchholidays.co.ke,723942804
TRA1/47/C02/2960,MILDAVES ENTERPRISES,,Nairobi,Nairobi,Tourist service vehicle hire,daves4lion@gmail.com,721615661
TRA1/47/C02/2963,PAPALION ADVENTURES LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,papallionadventures@gmail.com,720654060
TRA1/47/C02/2964,ECOTREK EAST AFRICA ADVENTURE,,Nairobi,Nairobi,Tourist service vehicle hire,ecotrekea@gmail.com,2.54722E+11
TRA1/47/C02/2968,REISEN AFRIQUE SAFARI,,Nairobi,Nairobi,Tourist service vehicle hire,christophervictor2021@yahoo.com,722713567
TRA1/47/C01/2969,TITANIC TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,titanictourstravel@gmail.com,720385676
TRA1/47/C04/2972,HOLIDAY BAZAAR LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),jinal@holidaybazaar.com,722774444
TRA1/47/C02/2974,CHIRAL AFRIQUE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tourist service vehicle hire,chiralafrique@gmail.com,721906992
TRA1/47/C04/2975,INNOVEST GLOBAL TRAVEL AND TOURS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),asha@innovest-global.com,2.54756E+11
TRA1/47/C04/2976,TURKENYA TOURS AND SAFARIS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@turkenya.com,722468981
TRA1/47/C01/2977,KETTA TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,ltdkettatravel@gmail.com,720779779
TRA1/47/C04/2978,TONDWE AFRICA GROUP LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),md@tondweafricagroup.co.ke,724307977
TRA1/47/C04/2979,SYDD TRAVEL AGENCY LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),syddtravel@gmail.com,796260610
TRA1/47/C01/2981,FIREFLY LOGISTICS KENYA LTD T/A FIREMARA SAFARIS,,Nairobi,Nairobi,Tour or safari operators,nderi2014@gmail.com,720270576
TRA1/47/C04/2982,AFRICANA SAVANA TOURS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),INFO@AFRICANASAVANATOURS.COM,704696452
TRA1/47/C01/2983,E-VACANCE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,info@e-vacancetoursandtravel.com,25473387633
TRA1/47/C02/2986,SONGS OF AFRICA ADVENTURES,,Nairobi,Nairobi,Tourist service vehicle hire,adventuressongsofafrica@gmail.com,721236012
TRA1/47/C02/2989,VEJOBAR CAR HIRE SERVICES,,Nairobi,Nairobi,Tourist service vehicle hire,vejobarhire@gmail.com,724579686
TRA1/47/C01/2990,HYRAX SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@hyraxsafaris.com,742693103
TRA1/47/C01/2991,AFRICAN WILD GETAWAY LTD,,Nairobi,Nairobi,Tour or safari operators,info@africanwildgetaway.com,723737939
TRA1/47/C01/2997,AFRICA REBOUND SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@africareboundsafaris.com,788075252
TRA1/47/C01/3002,EXTRA MILES UNIQUE ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,Wmelisa@extramilesuniqueadventures.co.ke,2.54728E+11
TRA1/34/C01/67,BEYOND YOUR DREAMS SAFARIS,,Nairobi,Nairobi,Tour or safari operators,beyondyourdreamssafaris@yahoo.com,768720733
TRA1/47/C01/3009,SUNNYCREEK SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@sunnycreeksafaris.com,722225107
TRA1/47/C02/3011,WOODLANDS LOGISTICS COMPANY LTD T/A BLUEUM TOURS AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,woodlandstoursandtravels@gmail.com,722521582
TRA1/47/C02/3012,WILDSUN CARHIRE SERVICES,,Nairobi,Nairobi,Tourist service vehicle hire,wildsunadventures@gmail.com,2.54723E+11
TRA1/47/C01/3014,TRUE STORY SAFARIS KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,info@truestorysafaris.com,714201632
TRA1/47/C02/3015,SIRIKOI SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,sirikoitours3@gmail.com,721472172
TRA1/47/C01/3016,AHNASA DESTINATIONS LIMITED,,Nairobi,Nairobi,Tour or safari operators,PHERA@AHNASA.COM,799402868
TRA1/47/C01/3018,SALUTE SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,salutesafaris@gmail.com,2.54739E+11
TRA1/47/C01/3020,FALCON CAR HIRE AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,falconcarhiresafaris@gmail.com,758798713
TRA1/47/C04/3021,SALTLAKE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@saltlaketravel.co.ke,+254 7226911
TRA1/47/C02/3023,SINGASCOT CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,dmanji1970@gmail.com,722765855
TRA1/47/C04/3024,MAYLEEN (K) LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@mayleengroup.com,701948101
TRA1/47/C01/3026,MEIKAN SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@meikansafaris.com,712662476
TRA1/47/C04/3029,DYNASTY EXPEDITIONS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@dynatyexpeditions.com,717851963
TRA1/47/C01/3031,MUVIC TOURS AND TRAVEL KENYA,,Nairobi,Nairobi,Tour or safari operators,info@muvictoursandtrvael.com,795780779
TRA1/47/C01/3035,CUSTOMER DELIGHT TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,victoria@customer-delight.com,2.54728E+11
TRA1/47/C01/3036,MAGICAL HOLIDAYS LTD,,Nairobi,Nairobi,Tour or safari operators,rebecca@magical.co.ke,2.54723E+11
TRA1/47/C02/3037,ABAI AFRIKAN ADVENTURES,,Nairobi,Nairobi,Tourist service vehicle hire,abaiadventures@outlook.com,716620244
TRA1/47/C01/3038,WESWEY EXPEDITIONS LTD,,Nairobi,Nairobi,Tour or safari operators,sales@wesweyexpeditions.com,2.54727E+11
TRA1/47/C01/3040,ADVANTAGE HOLIDAYS LTD,,Nairobi,Nairobi,Tour or safari operators,sales@advantageholidays.co.ke,101994485
TRA1/47/C04/3041,ADVANTAGE HOLIDAYS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),sales@advantageholidays.co.ke,101994485
TRA1/47/C02/3042,KORI BUSTERED SAFARIS AND CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,koribustered@gmail.com,726136126
TRA1/47/C01/3043,ZAMA EXPEDITIONS LTD,,Nairobi,Nairobi,Tour or safari operators,info@zamaexpeditions.com,25704285680
TRA1/47/C02/3045,PAMAC MAGICAL SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,pamacmagicalsafarisltd@gmail.com,720382217
TRA1/47/C02/3046,SUEKSEAN SAFARI TOURS LTD,,Nairobi,Nairobi,Tourist service vehicle hire,skengo@gmail.com,25472322944
TRA1/47/C02/3047,LAGG VACATIONS,,Nairobi,Nairobi,Tourist service vehicle hire,lagggroup3@gmail.com,728999256
TRA1/47/C01/3048,FLIGHTS AND SIGHTS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@flightsandsights.co.ke,722703390
TRA1/47/C02/3049,JOSKABO TOURS AND CAR HIRE,,Kiambu,Nairobi,Tourist service vehicle hire,joskabotours@gmail.com,725010304
TRA1/47/C01/3050,ENKAREWA SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@enkarewasafaris.com,712686542
TRA1/47/C02/3051,ELZI MEMORABLE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tourist service vehicle hire,elzimemorabletours@gmail.com,739858460
TRA1/47/C02/3052,LOSHMAN TRAVEL SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,loshmatoursandtravel@gmail.com,707320096
TRA1/47/C04/3054,MOSHEIKH TRAVEL AGENCY LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),mosheikhtravel@gmail.com,0710 779725
TRA1/47/C01/3055,WILD BUD SAFARIS LLP,,Nairobi,Nairobi,Tour or safari operators,info@wildbudsafaris.com,724105761
TRA1/47/C02/3060,TO COME IS TO SEE SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,tocomeistosee@gmail.com,711501440
TRA1/47/C01/3061,VINYANGO AFRICA TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,info@vinyango.com,790192048
TRA1/47/C01/3062,SAVANNAH WOODS SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@savannahwoodsafaris.com,721239511
TRA1/47/C01/3065,TOP NOTCH VACATIONS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@top-notch.travel,114323117
TRA1/47/C02/3066,HERON SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,info@herontoursandsafaris.com,721609428
TRA1/47/C02/3071,INTERWORLD EXPORT AND SUPPLIES LTD,,Nairobi,Nairobi,Tour or safari operators,interworldexport@yahoo.com,723733174
TRA1/47/C01/3072,TRAV HOLDINGS LTD,,Nairobi,Nairobi,Tour or safari operators,info@trav-interactive.co.ke,739788175
TRA1/47/C02/3073,HAKULA TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,hakulatourlimited@gmail.com,25472288925
TRA1/47/C01/3075,MONDO OVERLAND TRAVELS,,Nairobi,Nairobi,Tour or safari operators,relations@mondooverlandtravels.com,25474620779
TRA1/47/C01/3077,FANTASTIC GIANTS TOURS LTD,,Nairobi,Nairobi,Tour or safari operators,gitikoc@gmail.com,728535207
TRA1/47/C01/3081,PACIFIC DESTINATION KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,pacificdmckenya@gmail.com,713089491
TRA1/47/C01/3082,OLIVER NICKLIN SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,oliver@olosafaris.com,724840382
TRA1/47/C04/3083,SKY TRAVEL AND TOURS AGENCY LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@skytouchtravel.net,738346613
TRA1/47/C04/3084,STAR HOLIDAYS AND SAFARIS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@starholidysandsafaris.co.ke,733940080
TRA1/47/C04/3087,LUCIDA TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),carolmasinde16@gmail.com,722372450
TRA1/47/C01/3088,LEENOKI SAFARIS,,Kiambu,Nairobi,Tour or safari operators,info@leenokisafaris.com,25472162464
TRA1/47/C04/3089,ELKA AIR TRAVEL  AND TOURS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),travel@elkaairtraveltoursltd.com,0
TRA1/47/C02/3090,LAPWING CAR HIRE AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,info@lapwingsafaris.com,735206270
TRA1/47/C01/3091,TRIPWIDE TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,lynette@tripwidetoursandtravel.com,715195096
TRA1/47/C04/3092,MOFARM SAFARIS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),marketing@mofarmsafaris.com,723296485
TRA1/47/C04/3095,ZUIMEI AFRICA TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),scfirst@163.com,757373300
TRA1/47/C01/3096,REVERIE ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,reverieadventuresltd@gmail.com,25474577722
TRA1/47/C01/3097,VENNY TRAVELS LIMITED,,Nairobi,Nairobi,Tour or safari operators,namalwavenny@gmail.com,2.54725E+11
TRA1/47/C01/3098,AFRICA SAFARI BOOKINGS ADVISORY CENTER LTD,,Nairobi,Nairobi,Tour or safari operators,info@africasafaribookingsadvisor.com,2.54715E+11
TRA1/47/C01/3099,"ENKARE NGURUMAN LIMITED ",,Nairobi,Nairobi,Tour or safari operators,accounts@lentorre.com,721140054
TRA1/47/C04/3102,SCENIC SERENE ADVENTURES LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@sereneadventure.com,703177106
TRA1/47/C01/3105,PREMIER SAFARIS (K) LTD,,Nairobi,Nairobi,Tour or safari operators,tours@premiersafaris.co.ke,706425003
TRA1/47/C01/3106,IMAGE TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,imagetravelimited@gmail.com,722779982
TRA1/47/C04/3107,DESERT WORLD INTERNATIONAL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@desert-world.com,25471284010
TRA1/47/C01/3108,SPECKLED BIRD TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@speckledbirdtours.com,113658693
TRA1/47/C01/3114,OUTDOOR EPISODES LTD,,Nairobi,Nairobi,Tour or safari operators,hello@outdoorepisode.com,724201100
TRA1/47/C01/3116,BROWN SAVANNAH LIMITED,,Nairobi,Nairobi,Tour or safari operators,bsavannahsafaris@gmail.com,724215047
TRA1/47/C02/3118,LEISURE TRAVEL CAR HIRE AND SAFARIS,,Nairobi,Nairobi,Tourist service vehicle hire,leisuretravelsafaris@gmail.com,720608502
TRA1/47/C04/3119,RAYABBAY COMPANY LIMITED T/A RAYABBAYTRAVELLERS DELIGHT,,Nairobi,Nairobi,Travel Agency  (Ticketing),abigael@rayabbay.co.ke,25418767167
TRA1/47/C01/3120,TEMBO WILD LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@tembowild.com,25754000084
TRA1/47/C01/3121,KWANGA SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,ed@kwangasafaris.com,722219355
TRA1/47/C01/3123,AFRICA KENYA SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@africakenyasafaris.com,715595457
TRA1/47/C04/3125,RAMANI TRAVEL SOLUTION LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),reservations@ramani-travel.com,704205195
TRA1/47/C01/3126,TOPI AFRIKA HOLIDAYS LIMITED,,Nairobi,Nairobi,Tour or safari operators,tours@topiafrika.com,720011568
TRA1/47/C01/3127,AXE ADVENTURES,,Nairobi,Nairobi,Tour or safari operators,godkipr@gmail.com,723054045
TRA1/47/C01/2168,CRAZY HOLIDAY SAFARIS,,Nairobi,Nairobi,Tour or safari operators,crazyholidaysafaris688@gmail.com,0
TRA1/47/C01/3133,ROSEGOLD HOLIDAYS,,Nairobi,Nairobi,Tour or safari operators,sales@rosegoldholidays,2.54726E+11
TRA1/47/C04/3134,TRAWELL COMPANY LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@trawell.co.ke,729111555
TRA1/47/C01/3136,IN-BOUND CONNECT KENYA SAFARIS,,Nairobi,Nairobi,Tour or safari operators,melly@in-boundconnectkenyasafaris.com,799188053
TRA1/47/C01/3138,GREAT WARRIOR SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,greatwarriorsafaris@gmail.com,723712388
TRA1/47/C01/3140,KIMANI TOURS AND TRAVEL LTD,,Kiambu,Nairobi,Tour or safari operators,kimanitoursandtravel@gmail.com,719883709
TRA1/47/C01/3143,LEMUR HOUSE OF TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,timothykitur@gmail.com,722710962
TRA1/47/C01/3145,VISTAVOYAGE TRAVEL GROUP LIMITED,,Nairobi,Nairobi,Tour or safari operators,support@vistavoyagetravel.group,25479064474
TRA1/47/C01/3147,JOENICKEL TOURS AND TRAVEL LIMITED,,Machakos,Nairobi,Tour or safari operators,travelmetamo@gmail.com,712280305
TRA1/47/C01/3148,EARTHWINGS TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,earthwingstours@gmail.com,25472566464
TRA1/47/C01/3150,TRANQUIL EXPEDITIONS AND WELLNESS RETREATS LIMITED,,Nairobi,Nairobi,Tour or safari operators,bookings@soulconscioustravels.com,729743467
TRA1/47/C01/3152,TEDWATS EXPEDITIONS AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,tedwatsent@gmail.com,734374049
TRA1/47/C04/3153,KUBALI TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),kubalitravel@gmail.com,2.54722E+11
